0	100007.687500	110.256958	22.690001
78	100008.429688	110.194954	22.680000
144	100007.195312	110.298630	22.690001
210	100007.843750	110.244247	22.690001
275	100005.546875	110.437363	22.690001
340	100007.390625	110.281853	22.700001
405	100004.054688	110.562881	22.709999
471	100003.703125	110.592361	22.700001
537	100006.351562	110.369263	22.719999
603	100003.757812	110.587784	22.719999
669	100004.117188	110.557297	22.719999
735	100003.726562	110.590324	22.719999
801	100005.062500	110.478020	22.719999
872	100004.929688	110.489197	22.719999
938	100007.195312	110.298630	22.719999
1004	100005.578125	110.434311	22.719999
1070	100004.406250	110.533409	22.719999
1136	100005.640625	110.429230	22.730000
1202	100005.125000	110.472427	22.719999
1268	100003.726562	110.358589	22.730000
1334	100002.234375	110.715851	22.730000
1400	100003.757812	110.587784	22.740000
1466	100003.242188	110.631493	22.730000
