0	99843.187500	124.108017	22.570000
78	99855.835938	123.042519	22.620001
144	99876.843750	121.272530	22.670000
209	99877.484375	117.371887	22.709999
275	99944.281250	115.593719	22.730000
341	99956.007812	114.606880	22.770000
407	99960.992188	114.186951	22.820000
473	99863.093750	122.430954	22.860001
538	99858.289062	122.835945	22.900000
604	99856.335938	123.000290	22.920000
670	99943.015625	115.699982	22.950001
735	99932.710938	116.567940	22.959999
801	99966.796875	113.698418	22.969999
867	99962.062500	114.096970	22.990000
936	99962.578125	114.053253	23.020000
1002	99962.054688	114.097481	23.040001
1068	99965.226562	113.830589	23.059999
1134	99951.484375	114.987671	23.070000
1200	99937.531250	116.162170	23.090000
1266	99924.867188	117.228485	23.090000
1332	99879.062500	121.085320	23.100000
1398	99849.890625	123.543198	23.100000
1464	99846.968750	123.789474	23.100000
1530	99846.234375	123.851044	23.080000
1596	99849.898438	123.542686	23.070000
1662	99855.250000	123.091873	23.070000
1728	99854.859375	122.703659	23.049999
1799	99919.921875	117.644463	23.040001
1865	99920.859375	117.565643	23.040001
1931	99914.804688	118.075211	23.030001
1997	99866.867188	122.112968	23.030001
2063	99902.640625	119.099510	23.049999
2129	99876.843750	121.272530	23.049999
2195	99868.312500	121.991379	23.059999
2261	99856.906250	122.951950	23.049999
2327	99856.296875	123.003342	23.059999
2393	99910.750000	118.416969	23.049999
2459	99909.484375	118.523773	23.059999
2525	99900.468750	119.282608	23.070000
2596	99889.148438	120.236320	23.080000
2662	99860.273438	122.668549	23.070000
2728	99890.875000	120.090843	23.070000
2794	99898.546875	119.444862	23.080000
2860	99914.687500	118.085381	23.090000
2926	99924.570312	117.252892	23.100000
2992	99928.421875	116.928970	23.110001
3058	99935.234375	116.355392	23.110001
3124	99944.695312	115.558632	23.120001
3190	99941.781250	115.804214	23.120001
3256	99936.132812	116.279625	23.120001
3322	99922.234375	117.449692	23.129999
3388	99913.343750	118.127594	23.139999
3457	99909.578125	118.815704	23.139999
3523	99899.046875	119.402641	23.129999
3589	99875.843750	121.356979	23.120001
3655	99846.375000	123.839340	23.129999
3722	99840.312500	124.350235	23.120001
3788	99838.093750	124.537498	23.100000
3854	99839.718750	124.400101	23.080000
3920	99848.031250	123.699913	23.049999
3986	99848.968750	123.621048	23.030001
4052	99847.359375	123.756905	23.020000
4118	99844.835938	123.969093	23.010000
4184	99843.640625	124.069847	23.000000
4250	99838.656250	124.490173	22.980000
4319	99840.382812	124.344635	22.959999
4385	99838.859375	124.472359	22.950001
4451	99841.093750	124.284081	22.950001
4517	99842.335938	124.316139	22.940001
4583	99842.890625	124.132950	22.920000
4649	99837.750000	124.565994	22.910000
4715	99845.000000	123.955360	22.900000
4781	99844.328125	124.011841	22.900000
4847	99845.726562	123.893784	22.879999
4913	99853.765625	123.216530	22.870001
4979	99847.476562	123.746223	22.879999
5045	99844.703125	123.980293	22.870001
5111	99844.921875	123.961975	22.860001
5180	99841.234375	124.272377	22.840000
5246	99841.359375	124.262199	22.830000
5312	99843.671875	124.067307	22.840000
5378	99840.039062	124.373131	22.830000
5444	99842.531250	124.163483	22.840000
5510	99840.953125	124.296295	22.820000
5576	99841.984375	124.127861	22.830000
5642	99842.796875	124.140579	22.830000
5709	99843.765625	124.059166	22.830000
5775	99843.929688	124.045425	22.830000
5841	99853.578125	123.232811	22.840000
5907	99862.000000	122.523041	22.840000
5973	99871.890625	121.689690	22.840000
6042	99875.000000	121.427689	22.850000
6108	99879.265625	121.068535	22.860001
6174	99875.804688	121.360031	22.860001
6252	99875.515625	121.384956	22.850000
6549	99840.546875	124.330383	22.860001
6615	99838.437500	124.507980	22.860001
6681	99838.382812	124.512566	22.850000
6747	99836.109375	124.704414	22.850000
6813	99833.656250	124.911026	22.840000
6879	99832.484375	125.009750	22.840000
6945	99833.000000	124.965988	22.840000
7011	99833.656250	124.911026	22.840000
7080	99833.203125	124.949188	22.850000
7146	99835.273438	124.775146	22.840000
7212	99833.515625	124.923241	22.850000
7278	99832.546875	125.004662	22.850000
7344	99833.390625	124.933418	22.850000
7410	99833.718750	124.905937	22.870001
7476	99831.968750	125.053009	22.860001
7542	99834.968750	124.800591	22.870001
7608	99836.328125	124.686096	22.879999
7674	99836.546875	124.667267	22.900000
7740	99835.414062	124.762932	22.900000
7806	99837.093750	124.621468	22.910000
7872	99832.421875	125.014839	22.910000
7941	99834.992188	124.728333	22.910000
8007	99834.046875	124.878456	22.910000
8073	99834.468750	124.842834	22.920000
8139	99836.148438	124.700851	22.930000
8205	99836.765625	124.648941	22.930000
8271	99840.062500	124.371094	22.940001
8337	99836.890625	124.638763	22.920000
8403	99836.953125	124.633675	22.930000
8469	99833.070312	124.960388	22.940001
8535	99834.421875	124.846390	22.940001
8603	99835.460938	124.758865	22.950001
8669	99835.515625	124.754280	22.959999
8735	99834.062500	124.876930	22.959999
8804	99835.062500	124.792450	22.969999
8870	99835.312500	124.771080	22.990000
8936	99835.281250	124.774643	22.980000
9002	99835.671875	124.741562	22.990000
9068	99835.484375	124.756828	23.000000
9134	99835.375000	124.765991	23.000000
9200	99836.546875	124.667267	23.000000
9266	99835.406250	124.763443	23.000000
9332	99837.218750	124.610779	23.010000
9398	99836.375000	124.682022	23.000000
9464	99833.921875	124.888634	23.000000
9530	99835.539062	124.752251	23.000000
9596	99835.640625	124.744102	22.990000
9665	99835.218750	124.779732	23.000000
9731	99837.703125	124.570068	23.010000
9797	99838.218750	124.526306	23.010000
9863	99838.515625	124.501877	23.010000
9929	99838.742188	124.482033	23.020000
9995	99838.703125	124.486099	23.010000
10061	99840.812500	124.307999	23.010000
10127	99838.000000	124.545135	23.010000
10193	99838.164062	124.530884	23.000000
10259	99838.703125	124.486099	23.010000
10325	99838.187500	124.528847	23.010000
10391	99835.765625	124.733421	23.010000
10460	99836.312500	124.687622	23.020000
10528	99838.125000	124.534958	23.020000
10594	99838.960938	124.464218	23.030001
10660	99841.203125	124.274918	23.020000
10728	99841.234375	124.272377	23.030001
10794	99839.773438	124.396034	23.030001
10860	99838.187500	124.528847	23.030001
10926	99839.640625	124.406715	23.030001
10992	99839.968750	124.379242	23.030001
11058	99839.476562	124.420456	23.030001
11124	99840.289062	124.352272	23.030001
11190	99839.937500	124.381783	23.030001
11256	99839.609375	124.409264	23.030001
11325	99843.015625	124.122261	23.030001
11391	99842.882812	124.133453	23.030001
11457	99840.390625	124.343620	23.020000
11523	99844.828125	123.969604	23.030001
11589	99840.750000	124.313591	23.030001
11655	99841.421875	124.256599	23.030001
11721	99841.421875	124.256599	23.030001
11787	99839.093750	124.453026	23.020000
11853	99840.609375	124.325294	23.030001
11919	99838.773438	124.479485	23.020000
11985	99840.781250	124.310539	23.030001
12051	99843.468750	124.084099	23.020000
12120	99850.765625	123.469925	23.020000
12186	99845.312500	123.928894	23.030001
12252	99844.375000	124.008278	23.040001
12318	99843.531250	123.841881	23.040001
12384	99845.375000	123.923805	23.040001
12450	99846.546875	123.825089	23.049999
12518	99844.437500	124.002678	23.049999
